,gPlusPlaceId,gPlusUserId,rating
133,100025127231597148218,111995604726461026489,4
134,100025127231597148218,112187323681981011397,5
135,100025127231597148218,113479513493567486330,4
136,100025127231597148218,113885273941454082843,5
137,100025127231597148218,113915364819249188663,4
138,100025127231597148218,114005404176212288546,5
139,100025127231597148218,114109427887800415407,4
140,100025127231597148218,114276549825362618779,4
141,100025127231597148218,114277437795251955655,5
142,100025127231597148218,114297720676994316750,3
143,100025127231597148218,114493420601987823329,5
144,100025127231597148218,114560490604632402264,5
145,100025127231597148218,114566326269421871963,4
146,100025127231597148218,114632814327237094811,5
147,100028105475427726851,100073385992562867207,1
148,100028105475427726851,100129788481293638112,4
149,100028105475427726851,100284885731728066560,4
150,100028105475427726851,100616208924415473769,5
151,100028105475427726851,100630358511294773071,5
152,100028105475427726851,100811583237936197776,4
153,100028105475427726851,100894754421891157253,4
154,100028105475427726851,100997035942150556481,3
155,100028105475427726851,101057683174867280656,4
156,100028105475427726851,101085999097571293495,5
157,100028105475427726851,101129629545387682856,3
158,100028105475427726851,101173081067130986988,4
159,100028105475427726851,101363107443923828378,4
160,100028105475427726851,101784693856520419054,5
161,100028105475427726851,102121923328072809786,4
162,100028105475427726851,102281125998272567616,2
163,100028105475427726851,102340526458628687334,3
164,100028105475427726851,102582948497440251021,2
165,100028105475427726851,102686731783852869086,4
166,100028105475427726851,102747950352464382029,3
167,100028105475427726851,102991700177087923792,4
168,100028105475427726851,102995956467389271945,4
169,100028105475427726851,103130836018721661342,2
170,100028105475427726851,103283571812769329016,4
171,100028105475427726851,103301435529466615734,4
172,100028105475427726851,103403791331430781980,4
173,100028105475427726851,103408436515638765121,5
174,100028105475427726851,103534401860151623088,3
175,100028105475427726851,103693107612451097652,5
176,100028105475427726851,103763047322794241546,5
177,100028105475427726851,104006592849170419816,3
178,100028105475427726851,104218184955762645940,4
179,100028105475427726851,104246047359127140031,4
180,100028105475427726851,104399763674034681493,4
181,100028105475427726851,104441322038501085297,3
182,100028105475427726851,104493089307533020229,3
183,100028105475427726851,104512441058327525881,4
184,100028105475427726851,104609950225697318335,3
185,100028105475427726851,105028474879126892918,4
186,100028105475427726851,105093186504997217500,5
187,100028105475427726851,105127378274217149822,4
188,100028105475427726851,105254721668345314026,4
189,100028105475427726851,105319691732235240567,5
190,100028105475427726851,105452199614200695491,4
191,100028105475427726851,105453997181283705388,3
192,100028105475427726851,105747308840506252167,3
193,100028105475427726851,106019535940768800339,4
194,100028105475427726851,106186836391997190496,3
195,100028105475427726851,106397354768085732361,4
196,100028105475427726851,106461137856725086215,5
197,100028105475427726851,107330434234200210130,4
198,100028105475427726851,107330772105497231799,4
199,100028105475427726851,107644961955157618152,3
200,100028105475427726851,107711714532516378832,4
201,100028105475427726851,107843949623148572200,4
202,100028105475427726851,107907657078009606491,3
203,100028105475427726851,107962203385028913859,5
204,100028105475427726851,108028183685828884477,4
205,100028105475427726851,108241749789275196368,3
206,100028105475427726851,108275940650726372601,4
207,100028105475427726851,108475364338717855341,3
208,100028105475427726851,108631172685663929010,5
209,100028105475427726851,108650039367284529572,5
210,100028105475427726851,108675376383281516968,4
211,100028105475427726851,108781996210430105596,2
212,100028105475427726851,108852674073746402515,3
213,100028105475427726851,108910195534285082632,4
214,100028105475427726851,109043804130056015419,4
215,100028105475427726851,109078332387708890824,3
216,100028105475427726851,109179785755319022525,5
217,100028105475427726851,109320716562117334675,3
218,100028105475427726851,109322715561740326746,4
219,100028105475427726851,109358190650891993178,3
220,100028105475427726851,109755338526014001642,3
221,100028105475427726851,109769424238556397413,4
222,100028105475427726851,109977286707479732336,3
223,100028105475427726851,110198353187728873072,3
224,100028105475427726851,110431000591093640372,5
225,100028105475427726851,110494514107558004797,4
226,100028105475427726851,110498008511819935366,4
227,100028105475427726851,110644604173805326173,3
228,100028105475427726851,110725233009570884154,4
229,100028105475427726851,110753963854372218072,5
230,100028105475427726851,110760151623547085696,5
231,100028105475427726851,111207659694473437632,4
232,100028105475427726851,111212523200114774947,3
233,100028105475427726851,111495196232643381675,4
234,100028105475427726851,111519223514299169872,5
235,100028105475427726851,111591008649506531648,5
236,100028105475427726851,111639633764188245321,3
237,100028105475427726851,112201306543459590055,4
238,100028105475427726851,112260859881456114783,5
239,100028105475427726851,112365100657342509048,4
240,100028105475427726851,112368422861015787769,4
241,100028105475427726851,112694754947676283296,4
242,100028105475427726851,112741322534397339836,3
243,100028105475427726851,112846262104016841708,4
244,100028105475427726851,112892981731764591849,4
245,100028105475427726851,113004332923179366002,4
246,100028105475427726851,113016348846449905669,5
247,100028105475427726851,113102828333997829834,4
248,100028105475427726851,113157161141587755212,4
249,100028105475427726851,113338872752747945030,4
250,100028105475427726851,113372745103044982075,4
251,100028105475427726851,113611566457734337727,3
252,100028105475427726851,113736875198768020602,4
253,100028105475427726851,113904749659291790828,3
254,100028105475427726851,114012631575035079223,4
255,100028105475427726851,114030091790232156476,5
256,100028105475427726851,114272213158467317166,3
257,100028105475427726851,114296243277404115068,4
258,100028105475427726851,114461140987473274081,3
259,100028105475427726851,114466690461127173557,4
260,100028105475427726851,114507163072320235915,4
261,100028105475427726851,114652706311818015878,5
262,100044132714663889919,100129788481293638112,4
263,100044132714663889919,100199704369768407510,4
264,100044132714663889919,100894754421891157253,5
265,100044132714663889919,100979334164194545244,4
266,100044132714663889919,101057683174867280656,5
267,100044132714663889919,101129629545387682856,4
268,100044132714663889919,101231751952431314479,4
269,100044132714663889919,101363107443923828378,5
270,100044132714663889919,101377714447424933039,1
271,100044132714663889919,101426082794308624552,3
272,100044132714663889919,101449945729995594391,3
273,100044132714663889919,101487368086837672541,5
274,100044132714663889919,101559820490120159000,5
275,100044132714663889919,101603206291177884970,5
276,100044132714663889919,101934503294339260084,4
277,100044132714663889919,102057630075113420754,4
278,100044132714663889919,102092249469648575585,5
279,100044132714663889919,102281125998272567616,5
280,100044132714663889919,102340526458628687334,5
281,100044132714663889919,102582948497440251021,3
282,100044132714663889919,102978760347681403346,5
283,100044132714663889919,103095066721508105864,5
284,100044132714663889919,103130239649756950139,5
285,100044132714663889919,103130836018721661342,5
286,100044132714663889919,103203697274172358958,5
287,100044132714663889919,103275148154933422683,5
288,100044132714663889919,103283571812769329016,5
289,100044132714663889919,103748321447651569736,5
290,100044132714663889919,103813253379001434952,5
291,100044132714663889919,103814683871423743708,5
292,100044132714663889919,103844312974210955504,5
293,100044132714663889919,103848319071219747938,5
294,100044132714663889919,103880599618915136818,5
295,100044132714663889919,103965979991950881078,5
296,100044132714663889919,103998701926228143213,5
297,100044132714663889919,104292303098499905154,5
298,100044132714663889919,104409633476998673292,5
299,100044132714663889919,104493089307533020229,5
300,100044132714663889919,104512441058327525881,5
301,100044132714663889919,104609950225697318335,4
302,100044132714663889919,105103713733557136244,5
303,100044132714663889919,105127378274217149822,5
304,100044132714663889919,105146394646021195639,5
305,100044132714663889919,105319691732235240567,4
306,100044132714663889919,105383078667889423105,4
307,100044132714663889919,105589265588110073826,5
308,100044132714663889919,105851054865607323661,4
309,100044132714663889919,106186836391997190496,5
310,100044132714663889919,106274878235007083224,5
311,100044132714663889919,106397354768085732361,5
312,100044132714663889919,106577231537925585388,4
313,100044132714663889919,106632251406803504597,5
314,100044132714663889919,106923808199587131347,5
315,100044132714663889919,106928814839483475349,4
316,100044132714663889919,107110054667018124591,4
317,100044132714663889919,107253297137627428322,4
318,100044132714663889919,107361502975077196981,3
319,100044132714663889919,107632290901656244171,4
320,100044132714663889919,107644961955157618152,4
321,100044132714663889919,107719159433712553807,3
322,100044132714663889919,107851047099761092830,4
323,100044132714663889919,108094277140043856576,5
324,100044132714663889919,108180773678768806725,4
325,100044132714663889919,108275940650726372601,5
326,100044132714663889919,108475364338717855341,5
327,100044132714663889919,108627458526883190978,4
328,100044132714663889919,108798003048072564914,4
329,100044132714663889919,108910195534285082632,5
330,100044132714663889919,108939854631801299820,5
331,100044132714663889919,109043804130056015419,4
332,100044132714663889919,109078332387708890824,4
333,100044132714663889919,109200566970818687395,5
334,100044132714663889919,109320716562117334675,5
335,100044132714663889919,109358190650891993178,5
336,100044132714663889919,109755338526014001642,3
337,100044132714663889919,109921496078288542034,4
338,100044132714663889919,109981616538905495716,5
339,100044132714663889919,110011895088792027432,5
340,100044132714663889919,110121760951926991601,5
341,100044132714663889919,110198353187728873072,4
342,100044132714663889919,110414951488519114009,5
343,100044132714663889919,110431000591093640372,4
344,100044132714663889919,110644604173805326173,4
345,100044132714663889919,110760151623547085696,5
346,100044132714663889919,111803034254978020707,3
347,100044132714663889919,111806877409931005885,5
348,100044132714663889919,112067545080801639932,5
349,100044132714663889919,112098544676322360168,4
350,100044132714663889919,112563226742901256001,4
351,100044132714663889919,112741322534397339836,5
352,100044132714663889919,112772923987441255417,4
353,100044132714663889919,113016348846449905669,5
354,100044132714663889919,113102828333997829834,5
355,100044132714663889919,113166219281003944264,5
356,100044132714663889919,113224616707674060655,5
357,100044132714663889919,113342473083502563507,5
358,100044132714663889919,113611566457734337727,4
359,100044132714663889919,113679283177639713251,5
360,100044132714663889919,113685252485278922061,5
361,100044132714663889919,113702637309752822154,5
362,100044132714663889919,113736875198768020602,5
363,100044132714663889919,114075486321021589643,5
364,100044132714663889919,114206478428468114968,4
365,100044132714663889919,114221698668092652009,4
366,100044132714663889919,114461140987473274081,4
367,100050255685057924266,100000242929724813348,5
368,100050255685057924266,100142467717647386648,4
369,100050255685057924266,100165876742147490818,4
370,100050255685057924266,100438662970126332072,4
371,100050255685057924266,100763432990825918789,4
372,100050255685057924266,100978069438864612294,5
373,100050255685057924266,101040913990749908790,5
374,100050255685057924266,101251124330589103361,4
375,100050255685057924266,101296539305999172817,4
376,100050255685057924266,101942359136666458936,4
377,100050255685057924266,102015922367211289005,4
378,100050255685057924266,102103614149667873146,3
379,100050255685057924266,102280553401264249001,5
380,100050255685057924266,102297760495097566769,4
381,100050255685057924266,102317713547344702395,4
382,100050255685057924266,102469845135246925530,5
383,100050255685057924266,102925927059199091985,4
384,100050255685057924266,103196045410927785342,5
385,100050255685057924266,103616932686447246123,4
386,100050255685057924266,103695938994600601723,5
387,100050255685057924266,103812935172361673698,5
388,100050255685057924266,104397940717207457640,4
389,100050255685057924266,104699959867261488873,4
390,100050255685057924266,104796344684732228624,4
391,100050255685057924266,105006417650691504084,3
392,100050255685057924266,105193372199671451771,4
393,100050255685057924266,105225252284924575759,2
394,100050255685057924266,105599793967007014105,5
395,100050255685057924266,106494221796885210147,4
396,100050255685057924266,106566378193188174667,4
397,100050255685057924266,106741890408986031851,5
398,100050255685057924266,106799572981172075100,4
399,100050255685057924266,106891991807370771650,4
400,100050255685057924266,107062695749335682195,5
401,100050255685057924266,107506883002140012939,5
402,100050255685057924266,107527368977311023042,3
403,100050255685057924266,107602882044753150398,5
404,100050255685057924266,107629528362849819259,4
405,100050255685057924266,107813129591669171226,4
406,100050255685057924266,107815171963696143692,4
407,100050255685057924266,107834675253179704567,4
408,100050255685057924266,108084949537695853898,5
409,100050255685057924266,108086881826934773478,3
410,100050255685057924266,108231249592705350901,4
411,100050255685057924266,108366637652560743543,4
412,100050255685057924266,108558310882356436695,4
413,100050255685057924266,108724088162744841788,5
414,100050255685057924266,108762278924819814427,4
415,100050255685057924266,108899370194404874707,4
416,100050255685057924266,109443325930394171703,5
417,100050255685057924266,109459923457295271239,3
418,100050255685057924266,109659387473773773383,5
419,100050255685057924266,109697180231928983668,5
420,100050255685057924266,110088107814930152309,5
421,100050255685057924266,110130789803279541241,4
422,100050255685057924266,110229994964530546057,5
423,100050255685057924266,110269414124609735068,5
424,100050255685057924266,110555228331142958028,3
425,100050255685057924266,110671566016473907137,5
426,100050255685057924266,110941426868242123833,5
427,100050255685057924266,110951349675275300463,5
428,100050255685057924266,111154596567169906385,5
429,100050255685057924266,111240694123549480156,5
430,100050255685057924266,111316400074045570933,4
431,100050255685057924266,111414280869270906602,3
432,100050255685057924266,111575634946547557783,4
433,100050255685057924266,111600891124054684663,5
434,100050255685057924266,111647837622037627908,4
435,100050255685057924266,111811372853469518593,5
436,100050255685057924266,111909245952543025887,4
437,100050255685057924266,112160015258731333576,5
438,100050255685057924266,112444012285371700878,3
439,100050255685057924266,112655313183557850380,4
440,100050255685057924266,112809906395869940592,5
441,100050255685057924266,113028931030402065285,4
442,100050255685057924266,113062145644652604111,3
443,100050255685057924266,113075550319169686201,3
444,100050255685057924266,113114406841458886502,5
445,100050255685057924266,113122365841984031001,5
446,100050255685057924266,113123096276299044216,4
447,100050255685057924266,113132809563821909886,4
448,100050255685057924266,113226341024894213696,4
449,100050255685057924266,113407970961546585456,4
450,100050255685057924266,113558650740014975838,4
451,100050255685057924266,113612051802503940947,4
452,100050255685057924266,113652582816247735374,4
453,100050255685057924266,113940350690872225440,3
454,100050255685057924266,114123103022064938580,3
455,100050255685057924266,114136737252839317820,4
456,100050255685057924266,114178343286581111444,4
457,100050255685057924266,114366052378397917190,4
458,100050255685057924266,114493481560512374671,5
459,100050255685057924266,114645520763345855119,4
460,100050255685057924266,114650563882839302858,4
461,100065149333726746775,100014808696256719518,4
462,100065149333726746775,100507275100363665903,3
463,100065149333726746775,100560008461404486694,3
464,100065149333726746775,100651877971251034390,4
465,100065149333726746775,100658963178614735730,2
466,100065149333726746775,100688350441584947994,3
467,100065149333726746775,100688621748157175276,4
468,100065149333726746775,100722261666721721198,3
469,100065149333726746775,100810400589452810919,3
470,100065149333726746775,100976458276598896089,3
471,100065149333726746775,101054778124811200150,4
472,100065149333726746775,101230245043787959581,4
473,100065149333726746775,101341830117362846312,2
474,100065149333726746775,101573153169854356242,5
475,100065149333726746775,101756845040271226286,3
476,100065149333726746775,101956588020119917830,4
477,100065149333726746775,101970538350487280793,5
478,100065149333726746775,102217949664632453719,4
479,100065149333726746775,102270407209584709364,5
480,100065149333726746775,102346400614635340030,4
481,100065149333726746775,102436948910431840498,4
482,100065149333726746775,102519796446237035706,4
483,100065149333726746775,102987746710284702891,4
484,100065149333726746775,103136011711836271333,2
485,100065149333726746775,103326533177547825217,5
486,100065149333726746775,103430100545365809733,4
487,100065149333726746775,103493120916359380765,4
488,100065149333726746775,103556964496372132952,5
489,100065149333726746775,103561520520783423690,4
490,100065149333726746775,103604420465942556153,4
491,100065149333726746775,103650546288969418006,4
492,100065149333726746775,103940494477644078157,4
493,100065149333726746775,103996768173780020629,4
494,100065149333726746775,104036471600491737927,5
495,100065149333726746775,104147467312765225191,3
496,100065149333726746775,104241730718244299954,4
497,100065149333726746775,104652259674721789886,4
498,100065149333726746775,104746325966334109552,5
499,100065149333726746775,105104286449687486919,4
500,100065149333726746775,105810351035623919287,4
501,100065149333726746775,106012693590379678337,3
502,100065149333726746775,106279635800132388713,4
503,100065149333726746775,106417126263488105374,3
504,100065149333726746775,106440108910636759376,4
505,100065149333726746775,106654503918907830147,4
506,100065149333726746775,106745766954922346386,4
507,100065149333726746775,106871167613199003463,4
508,100065149333726746775,107131059558867170926,4
509,100065149333726746775,107303434334804318738,1
510,100065149333726746775,107351411434886713983,4
511,100065149333726746775,107512146002905951720,5
512,100065149333726746775,107524214638288135210,4
513,100065149333726746775,107806870505366252521,5
514,100065149333726746775,107908507119300042730,4
515,100065149333726746775,107950658252670342783,3
516,100065149333726746775,107987415151409775185,4
517,100065149333726746775,108147643572004440293,4
518,100065149333726746775,108334656996161550064,3
519,100065149333726746775,108449768256340015286,4
520,100065149333726746775,108453638223692074621,5
521,100065149333726746775,108482500385131341255,4
522,100065149333726746775,108855980645617976237,2
523,100065149333726746775,108881330694015749282,3
524,100065149333726746775,108924227582062183342,4
525,100065149333726746775,109167945223840957921,2
526,100065149333726746775,109592074699174829819,4
527,100065149333726746775,109732383744825055736,3
528,100065149333726746775,110003402089752622198,4
529,100065149333726746775,110092227125463725990,3
530,100065149333726746775,110264715945873720978,2
531,100065149333726746775,110466713651968457261,4
532,100065149333726746775,110829165241817321895,3
533,100065149333726746775,111036652529820611107,2
534,100065149333726746775,111061435689152295531,4
535,100065149333726746775,111356842409940108148,4
536,100065149333726746775,111435410632107447285,4
537,100065149333726746775,111482375837732325505,3
538,100065149333726746775,111620347477940224106,4
539,100065149333726746775,111643618966117247936,4
540,100065149333726746775,111669980488398781168,2
541,100065149333726746775,111923561971743423232,3
542,100065149333726746775,112217352987840410879,3
543,100065149333726746775,112297151883329240408,4
544,100065149333726746775,112516645660147375771,4
545,100065149333726746775,112738500781278489177,2
546,100065149333726746775,112760533280296932356,4
547,100065149333726746775,112880810728556241513,4
548,100065149333726746775,112977837514745498319,5
549,100065149333726746775,112980462517789408877,2
550,100065149333726746775,112995906394878734964,3
551,100065149333726746775,113001840481648953147,4
552,100065149333726746775,113316068935489990218,5
553,100065149333726746775,113441651698884068114,2
554,100065149333726746775,113558413677473056044,5
555,100065149333726746775,113737027329955127911,4
556,100065149333726746775,113908929146461863344,5
557,100065149333726746775,114067240259921785832,3
558,100065149333726746775,114069277496812912314,3
559,100065149333726746775,114069660090182547555,5
560,100065149333726746775,114134902178640811025,4
561,100065149333726746775,114162698826279133444,5
562,100065149333726746775,114379137872784302114,4
563,100065149333726746775,114502867253073207684,4
564,100065149333726746775,114645197114445574981,3
565,100072485644272595732,100078212673055621473,5
566,100072485644272595732,100448302074387755220,3
567,100072485644272595732,100741742218893377143,5
568,100072485644272595732,100795653580605341905,4
569,100072485644272595732,100961288997176421259,4
570,100072485644272595732,101042855193512354847,4
571,100072485644272595732,101122508401580787196,5
572,100072485644272595732,101235194826092560675,4
573,100072485644272595732,101369574596674554493,5
574,100072485644272595732,101388230601877657077,5
575,100072485644272595732,101413910070163733438,2
576,100072485644272595732,101467456815740703357,5
577,100072485644272595732,101470318001769821380,4
578,100072485644272595732,101472447812365662063,4
579,100072485644272595732,101481446370276475463,4
580,100072485644272595732,101511807182722362936,3
581,100072485644272595732,101543515251447103660,3
582,100072485644272595732,101654133421414736506,4
583,100072485644272595732,101684759371052236980,3
584,100072485644272595732,101721068121187041582,5
585,100072485644272595732,102013564280066334773,4
586,100072485644272595732,102105845906727440764,4
587,100072485644272595732,102359643599777496357,5
588,100072485644272595732,102509936935617434280,3
589,100072485644272595732,102524174120945944405,4
590,100072485644272595732,102550604876259086885,3
591,100072485644272595732,102633037393674620951,4
592,100072485644272595732,102650876960321607813,4
593,100072485644272595732,102697632780737835870,3
594,100072485644272595732,102707692903238250951,3
595,100072485644272595732,102761022316829734971,4
596,100072485644272595732,102840354656389570750,4
597,100072485644272595732,102912428359137260377,4
598,100072485644272595732,103053238748819026069,5
599,100072485644272595732,103337306057090254906,4
600,100072485644272595732,103522191271754853617,4
601,100072485644272595732,103609331541234864181,4
602,100072485644272595732,103672594727211623840,4
603,100072485644272595732,103694021332829861094,4
604,100072485644272595732,103702893885872443657,3
605,100072485644272595732,103780053534929069969,5
606,100072485644272595732,104020855748159688424,3
607,100072485644272595732,104316377167510433542,3
608,100072485644272595732,104440015144017037309,3
609,100072485644272595732,104727718422077227100,4
610,100072485644272595732,104813928604266980538,5
611,100072485644272595732,104896968466670455012,4
612,100072485644272595732,104972713938717882861,3
613,100072485644272595732,104973077038050828162,4
614,100072485644272595732,105162996362166635042,4
615,100072485644272595732,105282549926577948262,4
616,100072485644272595732,105479769150809578145,4
617,100072485644272595732,105868519041207783466,3
618,100072485644272595732,105929453737619095652,5
619,100072485644272595732,106230060317710940798,5
620,100072485644272595732,106398834421355001469,5
621,100072485644272595732,106473160941027799734,5
622,100072485644272595732,106617184434885064514,3
623,100072485644272595732,106676906136393419425,5
624,100072485644272595732,106705067901862903411,4
625,100072485644272595732,106809350467911186481,3
626,100072485644272595732,106911704273042025651,4
627,100072485644272595732,106996389851648088383,3
628,100072485644272595732,107043074216220320056,4
629,100072485644272595732,107090723092603674136,4
630,100072485644272595732,107106500560002041088,4
631,100072485644272595732,107183736134542267913,4
632,100072485644272595732,107276867598285658079,4
633,100072485644272595732,107466031655625906814,3
634,100072485644272595732,107512011476070618342,5
635,100072485644272595732,107531882922791439831,3
636,100072485644272595732,107578478620684858642,2
637,100072485644272595732,107849922105700858631,5
638,100072485644272595732,108066050547107616892,4
639,100072485644272595732,108122234192765786817,5
640,100072485644272595732,108183013091077890604,4
641,100072485644272595732,108435287140654356025,4
642,100072485644272595732,108524269368330686448,2
643,100072485644272595732,109052726856293952911,5
644,100072485644272595732,109057808454957592206,4
645,100072485644272595732,109114205532202319201,4
646,100072485644272595732,109126420054924144028,3
647,100072485644272595732,109179785755319022525,4
648,100072485644272595732,109268929184492148787,4
649,100072485644272595732,109404965847891591792,4
650,100072485644272595732,109452769311727176229,5
651,100072485644272595732,109463638479138496435,5
652,100072485644272595732,109509989135740156885,4
653,100072485644272595732,109693628561205051096,3
654,100072485644272595732,109779842057431835869,4
655,100072485644272595732,109951755395007388779,4
656,100072485644272595732,110050073681766521041,3
657,100072485644272595732,110343297446029276165,4
658,100072485644272595732,110480941785714755967,4
659,100072485644272595732,110594159553350261589,4
660,100072485644272595732,110824555108539469852,4
661,100072485644272595732,110922179931240501761,3
662,100072485644272595732,111079111124293070415,4
663,100072485644272595732,111115200870367736787,4
664,100072485644272595732,111164095920889813531,4
665,100072485644272595732,111262266168992201819,3
666,100072485644272595732,111499908439497508351,4
667,100072485644272595732,111837307083191754071,4
668,100072485644272595732,111883370005344591938,4
669,100072485644272595732,111995604726461026489,4
670,100072485644272595732,112174039767189541081,4
671,100072485644272595732,112324492598389278147,3
672,100072485644272595732,112354986474613916161,3
673,100072485644272595732,112631487287840879898,5
674,100072485644272595732,112703613212867973742,3
675,100072485644272595732,112896630675956599355,4
676,100072485644272595732,113033016872300497592,3
677,100072485644272595732,113250147677143637903,4
678,100072485644272595732,113360005123930329809,3
679,100072485644272595732,113364856660738963998,4
680,100072485644272595732,113388298288414585562,3
681,100072485644272595732,113405521722859101826,4
682,100072485644272595732,113558359869237514672,4
683,100072485644272595732,113598025206965595031,4
684,100072485644272595732,113620595145614215206,3
685,100072485644272595732,113710646083185500612,3
686,100072485644272595732,113805478630918777008,5
687,100072485644272595732,113844405050212550262,4
688,100072485644272595732,113873283484754013530,3
689,100072485644272595732,114045848028211856059,4
690,100072485644272595732,114067044779953996453,5
691,100072485644272595732,114502350817258289824,5
692,100072485644272595732,114656746994523557635,4
693,100072485644272595732,114658002343138829814,5
694,100077874174158886684,100290002230882075910,4
695,100077874174158886684,100755371735428775578,5
696,100077874174158886684,100763432990825918789,5
